Date,Region,District/Market,Maize_MinPrice,Maize_MaxPrice,Rice_MinPrice,Rice_MaxPrice,BulrushMillet_MinPrice,BulrushMillet_MaxPrice,Sorghum_MinPrice,Sorghum_MaxPrice,FingerMillet_MinPrice,FingerMillet_MaxPrice,Wheat_MinPrice,Wheat_MaxPrice,Beans_MinPrice,Beans_MaxPrice,IrishPotatoes_MinPrice,IrishPotatoes_MaxPrice
31 JANUARI, 2022,Arusha,Arusha (Urban),62000,63000,180000,230000,135000,NA,60000,70000,65000,70000,130000,NA,100000,110000,160000,200000,85000,95000
31 JANUARI, 2022,D'Salaam,Kinondoni (Tandale),60000,100000,250000,NA,160000,NA,90000,170000,100000,100000,70000,170000,150000,150000,220000,250000,90000,85000
31 JANUARI, 2022,Dodoma,Majengo,63000,69000,198000,NA,170000,NA,145000,65000,155000,70000,78000,80000,NA,NA,175000,190000,68000,52000
31 JANUARI, 2022,Dodoma,Kibaigwa,65000,65000,180000,200000,60000,NA,50000,NA,NA,NA,NA,NA,200000,200000,NA,NA
31 JANUARI, 2022,Iringa,Iringa,55000,55000,180000,210000,150000,150000,120000,100000,NA,NA,150000,150000,180000,200000,75000,80000
31 JANUARI, 2022,Kagera,Bukoba,70000,75000,160000,180000,120000,120000,100000,100000,160000,170000,140000,150000,120000,160000,60000,65000
31 JANUARI, 2022,Katavi,Mpanda,62000,66000,150000,150000,180000,200000,NA,NA,180000,200000,NA,NA,200000,240000,62500,75000
31 JANUARI, 2022,Kilimanjaro,Moshi,60000,60000,160000,200000,120000,120000,120000,120000,NA,NA,140000,140000,170000,200000,70000,70000
31 JANUARI, 2022,Lindi,Lindi,80000,100000,160000,210000,200000,150000,300000,300000,180000,300000,160000,170000,200000,250000,100000,120000
31 JANUARI, 2022,Manyara,Babati,60000,72000,160000,200000,150000,160000,80000,100000,100000,80000,160000,180000,150000,168000,95000,95000
31 JANUARI, 2022,Kigoma,Kigoma,55000,66000,150000,170000,150000,100000,100000,100000,150000,100000,180000,200000,120000,130000,100000,80000
31 JANUARI, 2022,Morogoro,Morogoro,100000,100000,150000,230000,100000,100000,150000,150000,150000,150000,150000,150000,190000,195000,100000,80000
31 JANUARI, 2022,Mtwara,Mtwara Dc,64000,65000,180000,180000,180000,NA,NA,NA,NA,180000,200000,170000,NA,NA,190000,200000,NA,85000
31 JANUARI, 2022,Mwanza,Mwanza,80000,80000,200000,250000,180000,NA,NA,NA,NA,180000,180000,200000,NA,NA,155000,250000,NA,85000
31 JANUARI, 2022,Njombe,Njombe,60000,60000,200000,250000,150000,NA,175000,NA,NA,NA,180000,180000,150000,220000,50500,46000
31 JANUARI, 2022,Ruvuma,Songea,46000,50000,170000,200000,NA,NA,NA,NA,NA,NA,NA,NA,180000,200000,80000,80000
31 JANUARI, 2022,Tanga,Tanga,66666,68518,200000,180000,160000,80000,90000,100000,100000,180000,130000,140000,170000,180000,85000,85000
