Region,District,Maize Min Price,Maize Max Price,Rice Min Price,Rice Max Price,Sorghum Min Price,Sorghum Max Price,Bulrush Millet Min Price,Bulrush Millet Max Price,Finger Millet Min Price,Finger Millet Max Price,Wheat Min Price,Wheat Max Price,Beans Min Price,Beans Max Price,Irish Potatoes Min Price,Irish Potatoes Max Price
Arusha,Arusha (Urban),43000,46000,165000,180000,70000,75000,75000,80000,130000,150000,165000,190000,80000,70000
D'Salaam,Temeke (Tandika),45000,47000,140000,120000,90000,100000,80000,100000,135000,180000,140000,220000,70000,75000
D'Salaam,Kinondoni (Tandale),43000,50000,180000,120000,80000,100000,80000,80000,160000,NA,140000,140000,54000,68000
D'Salaam,Ilala (Buguruni),42000,44000,120000,220000,80000,90000,80000,80000,160000,NA,NA,NA,50000,61600
Dodoma,Majengo,45000,55000,195000,130000,48000,56000,195000,NA,180000,68000
Kagera,Bukoba,45000,36000,150000,170000,130000,140000,120000,150000,150000,170000,150000,170000,60000,65000
Manyara,Babati,50000,45000,108000,120000,60000,80000,80000,100000,120000,130000,100000,120000,75000,65000
Rukwa,Sumbawanga,27000,NA,120000,NA,NA,NA,NA,90000,75000,120000,75000,60000
,Mpanda,30000,75000,80000,NA,NA,180000,NA,200000,NA,200000,65000
Mtwara,Mtwara,40000,90000,120000,NA,NA,180000,NA,175000,60000
Tabora,Tabora,34000,140000,120000,NA,NA,190000,NA,190000,70000
Mwanza,Mwanza,45000,150000,85000,150000,150000,180000,180000,NA,240000,75000
Mara,Musoma,50000,50000,100000,180000,55000,200000,180000,NA,180000,95000
Kigoma,Kigoma,34000,100000,120000,100000,100000,80000,100000,100000,150000,130000,90000
Ruvuma,Songea,40000,NA,200000,NA,NA,NA,NA,NA,200000,70000
Shinyanga,Shinyanga,50000,80000,130000,85000,60000,NA,NA,100000,160000,90000
Iringa,Iringa,35000,NA,120000,NA,NA,NA,NA,150000,140000,140000,80000
Morogoro,Morogoro,40000,150000,200000,150000,150000,140000,150000,170000,140000,180000,80000
,Iringa,42968,NA,150000,NA,NA,NA,NA,150000,140000,195000,70000
,Morogoro,49625,100000,100000,140000,140000,150000,81000
Tanga,Tanga,43518,90000,120000,100000,100000,180000,120000,180000,55000
,Tanga,43518,90000,150000,100000,100000,200000,120000,190000,58000
